,"ex-en,en-en","ls-sto,sto-li",cl_lips,ca_lips,cb_lips,cl_eyes,ca_eyes,cb_eyes,cl_eyebrows,ca_eyebrows,cb_eyebrows
362,0.718,0.22,0.508,0.43200000000000005,0.43700000000000006,0.259,0.22699999999999998,0.24100000000000002,0.315,0.294,0.297
363,0.67,0.132,0.506,0.44299999999999995,0.44799999999999995,0.324,0.284,0.307,0.45899999999999996,0.41200000000000003,0.415
364,0.679,0.6409999999999999,0.684,0.483,0.47600000000000003,0.33799999999999997,0.23,0.233,0.45899999999999996,0.377,0.376
365,0.68,0.14,0.765,0.701,0.7,0.28,0.26,0.264,0.319,0.28,0.281
366,0.635,0.159,0.649,0.5,0.511,0.313,0.27,0.29,0.41600000000000004,0.364,0.36700000000000005
367,0.7120000000000001,0.42200000000000004,0.574,0.48200000000000004,0.484,0.24100000000000002,0.218,0.22699999999999998,0.418,0.39899999999999997,0.4
368,0.605,0.47100000000000003,0.591,0.449,0.45399999999999996,0.17600000000000002,0.17800000000000002,0.18,0.397,0.302,0.3
369,0.6509999999999999,0.188,0.502,0.41700000000000004,0.43799999999999994,0.374,0.249,0.285,0.637,0.601,0.601
370,0.598,0.23399999999999999,0.451,0.401,0.402,0.301,0.266,0.282,0.289,0.278,0.28
371,0.67,0.19699999999999998,0.451,0.38,0.38799999999999996,0.22899999999999998,0.218,0.23199999999999998,0.24100000000000002,0.239,0.239
372,0.664,0.254,0.47600000000000003,0.373,0.381,0.29600000000000004,0.226,0.258,0.24100000000000002,0.218,0.21899999999999997
373,0.565,0.431,0.49700000000000005,0.414,0.42200000000000004,0.225,0.188,0.204,0.28800000000000003,0.258,0.262
374,0.6709999999999999,0.159,0.528,0.405,0.419,0.301,0.253,0.282,0.301,0.289,0.292
375,0.654,0.254,0.725,0.461,0.469,0.287,0.249,0.272,0.483,0.424,0.424
376,0.809,0.504,0.401,0.376,0.385,0.235,0.17800000000000002,0.19899999999999998,0.41700000000000004,0.368,0.37200000000000005
377,0.643,0.192,0.605,0.474,0.483,0.332,0.297,0.307,0.363,0.337,0.33799999999999997
378,0.612,0.33899999999999997,0.575,0.46399999999999997,0.474,0.254,0.228,0.24,0.373,0.337,0.33799999999999997
379,0.703,0.254,0.546,0.431,0.442,0.336,0.268,0.304,0.42100000000000004,0.371,0.37200000000000005
380,0.6679999999999999,0.386,0.48700000000000004,0.413,0.419,0.23399999999999999,0.209,0.218,0.272,0.255,0.254
381,0.574,0.17800000000000002,0.5,0.41600000000000004,0.415,0.326,0.307,0.324,0.337,0.324,0.326
382,0.672,0.33399999999999996,0.157,0.222,0.21899999999999997,0.185,0.17,0.179,0.153,0.157,0.158
383,0.72,0.105,0.42200000000000004,0.408,0.41100000000000003,0.257,0.221,0.242,0.27,0.268,0.268
384,0.6659999999999999,0.336,0.565,0.45899999999999996,0.465,0.26,0.23600000000000002,0.249,0.321,0.308,0.309
385,0.628,0.402,0.493,0.406,0.405,0.21600000000000003,0.17800000000000002,0.195,0.43799999999999994,0.4,0.401
386,0.5820000000000001,0.35700000000000004,0.635,0.465,0.47,0.23600000000000002,0.226,0.237,0.418,0.364,0.371
387,0.653,0.16399999999999998,0.5720000000000001,0.484,0.48,0.32799999999999996,0.281,0.303,0.423,0.377,0.379
388,0.69,0.317,0.528,0.39899999999999997,0.39799999999999996,0.281,0.24,0.259,0.376,0.34,0.33799999999999997
389,0.752,0.158,0.436,0.35,0.361,0.214,0.179,0.203,0.5379999999999999,0.498,0.505
390,0.685,0.496,0.48100000000000004,0.442,0.44299999999999995,0.265,0.259,0.261,0.503,0.45899999999999996,0.45899999999999996
